iz,iK,iS,z,K,S,V,HR,IK,Sprime,constrained
   5,  30,  20,  7.593451E-01,  5.640859E-01,  2.446004E-01,           NaN,  2.326918E-05, -9.827586E-02,  2.079915E-01,0
   5,  30,  21,  7.593451E-01,  5.640859E-01,  2.659170E-01,           NaN,  0.000000E+00, -9.827586E-02,  2.260294E-01,0
   5,  30,  22,  7.593451E-01,  5.640859E-01,  2.890912E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.457275E-01,0
   5,  30,  23,  7.593451E-01,  5.640859E-01,  3.142850E-01,           NaN,  2.326918E-05,  5.172414E-03,  2.672234E-01,0
   5,  30,  24,  7.593451E-01,  5.640859E-01,  3.416744E-01,           NaN,  2.326918E-05, -4.655172E-02,  2.905044E-01,0
   5,  30,  25,  7.593451E-01,  5.640859E-01,  3.714507E-01,           NaN,  2.326918E-05, -4.655172E-02,  3.158143E-01,0
   5,  30,  26,  7.593451E-01,  5.640859E-01,  4.038221E-01,           NaN,  2.326918E-05, -1.500000E-01,  3.433299E-01,0
   5,  30,  27,  7.593451E-01,  5.640859E-01,  4.390145E-01,           NaN,  2.326918E-05, -1.500000E-01,  3.732434E-01,0
   5,  30,  28,  7.593451E-01,  5.640859E-01,  4.772738E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.056828E-01,1
   5,  30,  29,  7.593451E-01,  5.640859E-01,  5.188675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.410373E-01,1
   5,  30,  30,  7.593451E-01,  5.640859E-01,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   5,  30,  31,  7.593451E-01,  5.640859E-01,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   5,  30,  32,  7.593451E-01,  5.640859E-01,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   5,  30,  33,  7.593451E-01,  5.640859E-01,  7.247891E-01,           NaN,  0.000000E+00,  5.172414E-03,  6.160707E-01,0
   5,  30,  34,  7.593451E-01,  5.640859E-01,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   5,  30,  35,  7.593451E-01,  5.640859E-01,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   5,  30,  36,  7.593451E-01,  5.640859E-01,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   5,  30,  37,  7.593451E-01,  5.640859E-01,  1.012434E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  8.605691E-01,1
   5,  30,  38,  7.593451E-01,  5.640859E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   5,  30,  39,  7.593451E-01,  5.640859E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   5,  30,  40,  7.593451E-01,  5.640859E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   5,  30,  41,  7.593451E-01,  5.640859E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   5,  30,  42,  7.593451E-01,  5.640859E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   5,  30,  43,  7.593451E-01,  5.640859E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   5,  30,  44,  7.593451E-01,  5.640859E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   5,  30,  45,  7.593451E-01,  5.640859E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   5,  30,  46,  7.593451E-01,  5.640859E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   5,  30,  47,  7.593451E-01,  5.640859E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   5,  30,  48,  7.593451E-01,  5.640859E-01,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   5,  30,  49,  7.593451E-01,  5.640859E-01,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   5,  30,  50,  7.593451E-01,  5.640859E-01,  3.000000E+00,           NaN,  2.931733E-04,  5.172414E-03,  2.550794E+00,0
   5,  31,   1,  7.593451E-01,  6.132450E-01,  5.000000E-02,           NaN,  5.414548E-05, -4.655172E-02,  4.267354E-02,0
   5,  31,   2,  7.593451E-01,  6.132450E-01,  5.435742E-02,           NaN,  6.821903E-04, -1.500000E-01,  4.790086E-02,0
   5,  31,   3,  7.593451E-01,  6.132450E-01,  5.909457E-02,           NaN,  4.472136E-04, -1.500000E-01,  5.139089E-02,0
   5,  31,   4,  7.593451E-01,  6.132450E-01,  6.424457E-02,           NaN,  2.931733E-04, -1.500000E-01,  5.540147E-02,0
   5,  31,   5,  7.593451E-01,  6.132450E-01,  6.984337E-02,           NaN,  1.921914E-04, -1.500000E-01,  5.990954E-02,0
   5,  31,   6,  7.593451E-01,  6.132450E-01,  7.593011E-02,           NaN,  8.259481E-05, -1.500000E-01,  6.479436E-02,0
   5,  31,   7,  7.593451E-01,  6.132450E-01,  8.254729E-02,           NaN,  8.259481E-05, -1.500000E-01,  7.041896E-02,0
   5,  31,   8,  7.593451E-01,  6.132450E-01,  8.974115E-02,           NaN,  3.549537E-05, -9.827586E-02,  7.639864E-02,0
   5,  31,   9,  7.593451E-01,  6.132450E-01,  9.756194E-02,           NaN,  0.000000E+00, -9.827586E-02,  8.292765E-02,0
   5,  31,  10,  7.593451E-01,  6.132450E-01,  1.060643E-01,           NaN,  0.000000E+00, -9.827586E-02,  9.015465E-02,0
   5,  31,  11,  7.593451E-01,  6.132450E-01,  1.153076E-01,           NaN,  2.326918E-05,  5.172414E-03,  9.809263E-02,0
   5,  31,  12,  7.593451E-01,  6.132450E-01,  1.253565E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.066342E-01,0
   5,  31,  13,  7.593451E-01,  6.132450E-01,  1.362811E-01,           NaN,  2.326918E-05,  5.172414E-03,  1.159201E-01,0
   5,  31,  14,  7.593451E-01,  6.132450E-01,  1.481578E-01,           NaN,  2.326918E-05, -4.655172E-02,  1.260152E-01,0
   5,  31,  15,  7.593451E-01,  6.132450E-01,  1.610695E-01,           NaN,  2.326918E-05, -4.655172E-02,  1.369902E-01,0
   5,  31,  16,  7.593451E-01,  6.132450E-01,  1.751064E-01,           NaN,  0.000000E+00, -4.655172E-02,  1.488404E-01,0
   5,  31,  17,  7.593451E-01,  6.132450E-01,  1.903666E-01,           NaN,  0.000000E+00, -4.655172E-02,  1.618116E-01,0
   5,  31,  18,  7.593451E-01,  6.132450E-01,  2.069568E-01,           NaN,  0.000000E+00, -1.500000E-01,  1.759132E-01,0
   5,  31,  19,  7.593451E-01,  6.132450E-01,  2.249927E-01,           NaN,  2.326918E-05, -1.500000E-01,  1.913249E-01,0
   5,  31,  20,  7.593451E-01,  6.132450E-01,  2.446004E-01,           NaN,  2.326918E-05, -1.500000E-01,  2.079915E-01,0
   5,  31,  21,  7.593451E-01,  6.132450E-01,  2.659170E-01,           NaN,  0.000000E+00, -1.500000E-01,  2.260294E-01,0
   5,  31,  22,  7.593451E-01,  6.132450E-01,  2.890912E-01,           NaN,  0.000000E+00, -1.500000E-01,  2.457275E-01,0
   5,  31,  23,  7.593451E-01,  6.132450E-01,  3.142850E-01,           NaN,  2.326918E-05, -4.655172E-02,  2.672234E-01,0
   5,  31,  24,  7.593451E-01,  6.132450E-01,  3.416744E-01,           NaN,  2.326918E-05, -9.827586E-02,  2.905044E-01,0
   5,  31,  25,  7.593451E-01,  6.132450E-01,  3.714507E-01,           NaN,  2.326918E-05, -9.827586E-02,  3.158143E-01,0
   5,  31,  26,  7.593451E-01,  6.132450E-01,  4.038221E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.432487E-01,1
   5,  31,  27,  7.593451E-01,  6.132450E-01,  4.390145E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.731623E-01,1
   5,  31,  28,  7.593451E-01,  6.132450E-01,  4.772738E-01,           NaN,  0.000000E+00,  5.172414E-03,  4.056828E-01,0
   5,  31,  29,  7.593451E-01,  6.132450E-01,  5.188675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.410373E-01,1
   5,  31,  30,  7.593451E-01,  6.132450E-01,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   5,  31,  31,  7.593451E-01,  6.132450E-01,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   5,  31,  32,  7.593451E-01,  6.132450E-01,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   5,  31,  33,  7.593451E-01,  6.132450E-01,  7.247891E-01,           NaN,  0.000000E+00,  5.172414E-03,  6.160707E-01,0
   5,  31,  34,  7.593451E-01,  6.132450E-01,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   5,  31,  35,  7.593451E-01,  6.132450E-01,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   5,  31,  36,  7.593451E-01,  6.132450E-01,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   5,  31,  37,  7.593451E-01,  6.132450E-01,  1.012434E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  8.605691E-01,1
   5,  31,  38,  7.593451E-01,  6.132450E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   5,  31,  39,  7.593451E-01,  6.132450E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   5,  31,  40,  7.593451E-01,  6.132450E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   5,  31,  41,  7.593451E-01,  6.132450E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   5,  31,  42,  7.593451E-01,  6.132450E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   5,  31,  43,  7.593451E-01,  6.132450E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   5,  31,  44,  7.593451E-01,  6.132450E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   5,  31,  45,  7.593451E-01,  6.132450E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   5,  31,  46,  7.593451E-01,  6.132450E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   5,  31,  47,  7.593451E-01,  6.132450E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   5,  31,  48,  7.593451E-01,  6.132450E-01,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   5,  31,  49,  7.593451E-01,  6.132450E-01,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   5,  31,  50,  7.593451E-01,  6.132450E-01,  3.000000E+00,           NaN,  2.931733E-04, -4.655172E-02,  2.550794E+00,0
   5,  32,   1,  7.593451E-01,  6.666883E-01,  5.000000E-02,           NaN,  8.259481E-05, -9.827586E-02,  4.275377E-02,0
   5,  32,   2,  7.593451E-01,  6.666883E-01,  5.435742E-02,           NaN,  8.259481E-05, -9.827586E-02,  4.645757E-02,0
   5,  32,   3,  7.593451E-01,  6.666883E-01,  5.909457E-02,           NaN,  5.414548E-05, -9.827586E-02,  5.040392E-02,0
   5,  32,   4,  7.593451E-01,  6.666883E-01,  6.424457E-02,           NaN,  4.472136E-04, -9.827586E-02,  5.576838E-02,0
   5,  32,   5,  7.593451E-01,  6.666883E-01,  6.984337E-02,           NaN,  4.472136E-04, -9.827586E-02,  6.052737E-02,0
   5,  32,   6,  7.593451E-01,  6.666883E-01,  7.593011E-02,           NaN,  1.921914E-04, -9.827586E-02,  6.508327E-02,0
   5,  32,   7,  7.593451E-01,  6.666883E-01,  8.254729E-02,           NaN,  1.259921E-04, -9.827586E-02,  7.053629E-02,0
   5,  32,   8,  7.593451E-01,  6.666883E-01,  8.974115E-02,           NaN,  8.259481E-05, -1.500000E-01,  7.653374E-02,0
   5,  32,   9,  7.593451E-01,  6.666883E-01,  9.756194E-02,           NaN,  0.000000E+00, -1.500000E-01,  8.292765E-02,0
   5,  32,  10,  7.593451E-01,  6.666883E-01,  1.060643E-01,           NaN,  0.000000E+00, -1.500000E-01,  9.015465E-02,0
   5,  32,  11,  7.593451E-01,  6.666883E-01,  1.153076E-01,           NaN,  2.326918E-05, -4.655172E-02,  9.809263E-02,0
   5,  32,  12,  7.593451E-01,  6.666883E-01,  1.253565E-01,           NaN,  2.326918E-05, -4.655172E-02,  1.066342E-01,0
   5,  32,  13,  7.593451E-01,  6.666883E-01,  1.362811E-01,           NaN,  2.326918E-05, -4.655172E-02,  1.159201E-01,0
   5,  32,  14,  7.593451E-01,  6.666883E-01,  1.481578E-01,           NaN,  2.326918E-05, -4.655172E-02,  1.260152E-01,0
   5,  32,  15,  7.593451E-01,  6.666883E-01,  1.610695E-01,           NaN,  2.326918E-05, -9.827586E-02,  1.369902E-01,0
   5,  32,  16,  7.593451E-01,  6.666883E-01,  1.751064E-01,           NaN,  0.000000E+00, -9.827586E-02,  1.488404E-01,0
   5,  32,  17,  7.593451E-01,  6.666883E-01,  1.903666E-01,           NaN,  0.000000E+00, -9.827586E-02,  1.618116E-01,0
   5,  32,  18,  7.593451E-01,  6.666883E-01,  2.069568E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.759132E-01,0
   5,  32,  19,  7.593451E-01,  6.666883E-01,  2.249927E-01,           NaN,  2.326918E-05, -9.827586E-02,  1.913249E-01,0
   5,  32,  20,  7.593451E-01,  6.666883E-01,  2.446004E-01,           NaN,  0.000000E+00, -4.655172E-02,  2.079104E-01,0
   5,  32,  21,  7.593451E-01,  6.666883E-01,  2.659170E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.260294E-01,0
   5,  32,  22,  7.593451E-01,  6.666883E-01,  2.890912E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.457275E-01,0
   5,  32,  23,  7.593451E-01,  6.666883E-01,  3.142850E-01,           NaN,  2.326918E-05, -9.827586E-02,  2.672234E-01,0
   5,  32,  24,  7.593451E-01,  6.666883E-01,  3.416744E-01,           NaN,  2.326918E-05, -1.500000E-01,  2.905044E-01,0
   5,  32,  25,  7.593451E-01,  6.666883E-01,  3.714507E-01,           NaN,  2.326918E-05, -1.500000E-01,  3.158143E-01,0
   5,  32,  26,  7.593451E-01,  6.666883E-01,  4.038221E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  3.432487E-01,1
   5,  32,  27,  7.593451E-01,  6.666883E-01,  4.390145E-01,           NaN,  2.326918E-05,  5.172414E-03,  3.732434E-01,0
   5,  32,  28,  7.593451E-01,  6.666883E-01,  4.772738E-01,           NaN,  0.000000E+00,  5.172414E-03,  4.056828E-01,0
   5,  32,  29,  7.593451E-01,  6.666883E-01,  5.188675E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.410373E-01,1
   5,  32,  30,  7.593451E-01,  6.666883E-01,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   5,  32,  31,  7.593451E-01,  6.666883E-01,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   5,  32,  32,  7.593451E-01,  6.666883E-01,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   5,  32,  33,  7.593451E-01,  6.666883E-01,  7.247891E-01,           NaN,  0.000000E+00, -4.655172E-02,  6.160707E-01,0
   5,  32,  34,  7.593451E-01,  6.666883E-01,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   5,  32,  35,  7.593451E-01,  6.666883E-01,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   5,  32,  36,  7.593451E-01,  6.666883E-01,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   5,  32,  37,  7.593451E-01,  6.666883E-01,  1.012434E+00,           NaN,  2.326918E-05,  5.172414E-03,  8.606503E-01,0
   5,  32,  38,  7.593451E-01,  6.666883E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   5,  32,  39,  7.593451E-01,  6.666883E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   5,  32,  40,  7.593451E-01,  6.666883E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   5,  32,  41,  7.593451E-01,  6.666883E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   5,  32,  42,  7.593451E-01,  6.666883E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   5,  32,  43,  7.593451E-01,  6.666883E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   5,  32,  44,  7.593451E-01,  6.666883E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   5,  32,  45,  7.593451E-01,  6.666883E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   5,  32,  46,  7.593451E-01,  6.666883E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   5,  32,  47,  7.593451E-01,  6.666883E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   5,  32,  48,  7.593451E-01,  6.666883E-01,  2.538304E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.157558E+00,1
   5,  32,  49,  7.593451E-01,  6.666883E-01,  2.759513E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  2.345586E+00,1
   5,  32,  50,  7.593451E-01,  6.666883E-01,  3.000000E+00,           NaN,  2.931733E-04, -9.827586E-02,  2.550794E+00,0
   5,  33,   1,  7.593451E-01,  7.247891E-01,  5.000000E-02,           NaN,  1.259921E-04, -1.500000E-01,  4.287110E-02,0
   5,  33,   2,  7.593451E-01,  7.247891E-01,  5.435742E-02,           NaN,  8.259481E-05, -1.500000E-01,  4.645757E-02,0
   5,  33,   3,  7.593451E-01,  7.247891E-01,  5.909457E-02,           NaN,  8.259481E-05, -1.500000E-01,  5.048416E-02,0
   5,  33,   4,  7.593451E-01,  7.247891E-01,  6.424457E-02,           NaN,  6.821903E-04, -1.500000E-01,  5.630494E-02,0
   5,  33,   5,  7.593451E-01,  7.247891E-01,  6.984337E-02,           NaN,  6.821903E-04, -1.500000E-01,  6.106392E-02,0
   5,  33,   6,  7.593451E-01,  7.247891E-01,  7.593011E-02,           NaN,  4.472136E-04, -1.500000E-01,  6.570109E-02,0
   5,  33,   7,  7.593451E-01,  7.247891E-01,  8.254729E-02,           NaN,  1.921914E-04, -1.500000E-01,  7.070787E-02,0
   5,  33,   8,  7.593451E-01,  7.247891E-01,  8.974115E-02,           NaN,  1.259921E-04, -1.500000E-01,  7.665107E-02,0
   5,  33,   9,  7.593451E-01,  7.247891E-01,  9.756194E-02,           NaN,  5.414548E-05, -1.500000E-01,  8.310118E-02,0
   5,  33,  10,  7.593451E-01,  7.247891E-01,  1.060643E-01,           NaN,  3.549537E-05, -9.827586E-02,  9.027332E-02,0
   5,  33,  11,  7.593451E-01,  7.247891E-01,  1.153076E-01,           NaN,  2.326918E-05, -9.827586E-02,  9.809263E-02,0
   5,  33,  12,  7.593451E-01,  7.247891E-01,  1.253565E-01,           NaN,  2.326918E-05, -9.827586E-02,  1.066342E-01,0
   5,  33,  13,  7.593451E-01,  7.247891E-01,  1.362811E-01,           NaN,  2.326918E-05, -9.827586E-02,  1.159201E-01,0
   5,  33,  14,  7.593451E-01,  7.247891E-01,  1.481578E-01,           NaN,  2.326918E-05, -9.827586E-02,  1.260152E-01,0
   5,  33,  15,  7.593451E-01,  7.247891E-01,  1.610695E-01,           NaN,  2.326918E-05, -1.500000E-01,  1.369902E-01,0
   5,  33,  16,  7.593451E-01,  7.247891E-01,  1.751064E-01,           NaN,  0.000000E+00, -1.500000E-01,  1.488404E-01,0
   5,  33,  17,  7.593451E-01,  7.247891E-01,  1.903666E-01,           NaN,  0.000000E+00, -1.500000E-01,  1.618116E-01,0
   5,  33,  18,  7.593451E-01,  7.247891E-01,  2.069568E-01,           NaN,  0.000000E+00, -4.655172E-02,  1.759132E-01,0
   5,  33,  19,  7.593451E-01,  7.247891E-01,  2.249927E-01,           NaN,  0.000000E+00,  5.172414E-03,  1.912438E-01,0
   5,  33,  20,  7.593451E-01,  7.247891E-01,  2.446004E-01,           NaN,  0.000000E+00, -9.827586E-02,  2.079104E-01,0
   5,  33,  21,  7.593451E-01,  7.247891E-01,  2.659170E-01,           NaN,  0.000000E+00,  5.172414E-03,  2.260294E-01,0
   5,  33,  22,  7.593451E-01,  7.247891E-01,  2.890912E-01,           NaN,  0.000000E+00, -4.655172E-02,  2.457275E-01,0
   5,  33,  23,  7.593451E-01,  7.247891E-01,  3.142850E-01,           NaN,  2.326918E-05,  5.172414E-03,  2.672234E-01,0
   5,  33,  24,  7.593451E-01,  7.247891E-01,  3.416744E-01,           NaN,  2.326918E-05,  5.172414E-03,  2.905044E-01,0
   5,  33,  25,  7.593451E-01,  7.247891E-01,  3.714507E-01,           NaN,  0.000000E+00,  5.172414E-03,  3.157331E-01,0
   5,  33,  26,  7.593451E-01,  7.247891E-01,  4.038221E-01,           NaN,  2.326918E-05,  5.172414E-03,  3.433299E-01,0
   5,  33,  27,  7.593451E-01,  7.247891E-01,  4.390145E-01,           NaN,  2.326918E-05, -4.655172E-02,  3.732434E-01,0
   5,  33,  28,  7.593451E-01,  7.247891E-01,  4.772738E-01,           NaN,  0.000000E+00, -4.655172E-02,  4.056828E-01,0
   5,  33,  29,  7.593451E-01,  7.247891E-01,  5.188675E-01,           NaN,  0.000000E+00,  5.172414E-03,  4.410373E-01,0
   5,  33,  30,  7.593451E-01,  7.247891E-01,  5.640859E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  4.794730E-01,1
   5,  33,  31,  7.593451E-01,  7.247891E-01,  6.132450E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.212583E-01,1
   5,  33,  32,  7.593451E-01,  7.247891E-01,  6.666883E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  5.666851E-01,1
   5,  33,  33,  7.593451E-01,  7.247891E-01,  7.247891E-01,           NaN,  0.000000E+00, -9.827586E-02,  6.160707E-01,0
   5,  33,  34,  7.593451E-01,  7.247891E-01,  7.879532E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  6.697602E-01,1
   5,  33,  35,  7.593451E-01,  7.247891E-01,  8.566220E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.281287E-01,1
   5,  33,  36,  7.593451E-01,  7.247891E-01,  9.312752E-01,  0.000000E+00,  0.000000E+00,  0.000000E+00,  7.915839E-01,1
   5,  33,  37,  7.593451E-01,  7.247891E-01,  1.012434E+00,           NaN,  2.326918E-05, -4.655172E-02,  8.606503E-01,0
   5,  33,  38,  7.593451E-01,  7.247891E-01,  1.100666E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  9.355663E-01,1
   5,  33,  39,  7.593451E-01,  7.247891E-01,  1.196587E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.017099E+00,1
   5,  33,  40,  7.593451E-01,  7.247891E-01,  1.300868E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.105738E+00,1
   5,  33,  41,  7.593451E-01,  7.247891E-01,  1.414237E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.202101E+00,1
   5,  33,  42,  7.593451E-01,  7.247891E-01,  1.537485E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.306862E+00,1
   5,  33,  43,  7.593451E-01,  7.247891E-01,  1.671474E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.420753E+00,1
   5,  33,  44,  7.593451E-01,  7.247891E-01,  1.817140E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.544569E+00,1
   5,  33,  45,  7.593451E-01,  7.247891E-01,  1.975501E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.679176E+00,1
   5,  33,  46,  7.593451E-01,  7.247891E-01,  2.147663E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.825513E+00,1
   5,  33,  47,  7.593451E-01,  7.247891E-01,  2.334828E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00,  1.984604E+00,1
   5,  33,  48,  7.593451E-01,  7.247891E-01,  2.538304E+00,  4.604913E-02,  2.326918E-05,  5.172414E-03,  2.157640E+00,0
   5,  33,  49,  7.593451E-01,  7.247891E-01,  2.759513E+00,           NaN,  2.326918E-05,  5.172414E-03,  2.345667E+00,0
   5,  33,  50,  7.593451E-01,  7.247891E-01,  3.000000E+00,           NaN,  2.931733E-04, -1.500000E-01,  2.550794E+00,0
   5,  34,   1,  7.593451E-01,  7.879532E-01,  5.000000E-02,           NaN,  1.587401E-03,  5.172414E-03,  4.612910E-02,0
   5,  34,   2,  7.593451E-01,  7.879532E-01,  5.435742E-02,           NaN,  1.587401E-03,  5.172414E-03,  4.983291E-02,0
   5,  34,   3,  7.593451E-01,  7.879532E-01,  5.909457E-02,           NaN,  1.040629E-03,  5.172414E-03,  5.271208E-02,0
   5,  34,   4,  7.593451E-01,  7.879532E-01,  6.424457E-02,           NaN,  8.259481E-05,  5.172414E-03,  5.486165E-02,0
   5,  34,   5,  7.593451E-01,  7.879532E-01,  6.984337E-02,           NaN,  6.821903E-04,  5.172414E-03,  6.106392E-02,0
   5,  34,   6,  7.593451E-01,  7.879532E-01,  7.593011E-02,           NaN,  6.821903E-04,  5.172414E-03,  6.623765E-02,0
   5,  34,   7,  7.593451E-01,  7.879532E-01,  8.254729E-02,           NaN,  2.931733E-04,  5.172414E-03,  7.095878E-02,0
   5,  34,   8,  7.593451E-01,  7.879532E-01,  8.974115E-02,           NaN,  1.921914E-04, -9.827586E-02,  7.682265E-02,0
   5,  34,   9,  7.593451E-01,  7.879532E-01,  9.756194E-02,           NaN,  1.259921E-04, -1.500000E-01,  8.329875E-02,0
   5,  34,  10,  7.593451E-01,  7.879532E-01,  1.060643E-01,           NaN,  5.414548E-05, -1.500000E-01,  9.032819E-02,0
   5,  34,  11,  7.593451E-01,  7.879532E-01,  1.153076E-01,           NaN,  2.326918E-05, -1.500000E-01,  9.809263E-02,0
   5,  34,  12,  7.593451E-01,  7.879532E-01,  1.253565E-01,           NaN,  2.326918E-05, -1.500000E-01,  1.066342E-01,0
   5,  34,  13,  7.593451E-01,  7.879532E-01,  1.362811E-01,           NaN,  2.326918E-05, -1.500000E-01,  1.159201E-01,0
